,date,n_notices,smoothed_n_notices,District
3185,2021-09-06,1,1.8333333333333333,New Orleans
3186,2021-09-13,2,1.8,New Orleans
3187,2021-09-20,2,1.8166666666666667,New Orleans
3188,2021-09-27,4,1.8666666666666667,New Orleans
3189,2021-10-04,3,1.9,New Orleans
3190,2021-10-11,2,1.9166666666666667,New Orleans
3191,2021-10-12,1,1.9166666666666667,New Orleans
3192,2021-10-18,3,1.9333333333333333,New Orleans
3193,2021-10-25,4,1.95,New Orleans
3194,2021-11-03,1,1.9166666666666667,New Orleans
3195,2021-11-06,2,1.8833333333333333,New Orleans
3196,2021-11-08,1,1.8833333333333333,New Orleans
3197,2021-11-15,4,1.9166666666666667,New Orleans
3198,2021-11-29,1,1.85,New Orleans
3199,2021-12-06,5,1.9166666666666667,New Orleans
3200,2021-12-13,5,1.9833333333333334,New Orleans
3201,2021-12-20,2,1.95,New Orleans
3202,2022-01-04,1,1.95,New Orleans
3203,2022-01-10,3,1.9833333333333334,New Orleans
3204,2022-01-17,5,2.05,New Orleans
3205,2022-01-24,2,2.066666666666667,New Orleans
3206,2022-02-07,7,2.1666666666666665,New Orleans
3207,2022-02-14,4,2.216666666666667,New Orleans
3208,2022-02-21,2,2.2333333333333334,New Orleans
3209,2022-02-28,5,2.3,New Orleans
3210,2022-03-07,2,2.283333333333333,New Orleans
3211,2022-03-14,2,2.3,New Orleans
3212,2022-03-16,1,2.2666666666666666,New Orleans
3213,2022-03-21,6,2.35,New Orleans
3214,2022-03-28,5,2.3833333333333333,New Orleans
3215,2022-04-04,4,2.4166666666666665,New Orleans
3216,2022-04-11,6,2.5,New Orleans
3217,2022-04-18,6,2.566666666666667,New Orleans
3218,2022-04-23,1,2.55,New Orleans
3219,2022-04-25,2,2.55,New Orleans
3220,2022-05-02,1,2.55,New Orleans
3221,2022-05-03,1,2.55,New Orleans
3222,2022-05-09,5,2.6,New Orleans
3223,2022-05-16,2,2.566666666666667,New Orleans
3224,2022-05-23,3,2.5833333333333335,New Orleans
3225,2022-05-30,2,2.5833333333333335,New Orleans
3226,2022-06-06,4,2.6333333333333333,New Orleans
3227,2022-06-13,3,2.65,New Orleans
3228,2022-06-20,1,2.6333333333333333,New Orleans
3229,2022-06-27,4,2.683333333333333,New Orleans
3230,2022-07-04,7,2.783333333333333,New Orleans
3231,2022-07-05,1,2.783333333333333,New Orleans
3232,2022-07-18,8,2.8833333333333333,New Orleans
3233,2022-07-25,8,3.0,New Orleans
3234,2022-08-08,6,3.0,New Orleans
3235,2022-08-15,1,3.0,New Orleans
3236,2022-08-22,4,3.05,New Orleans
3237,2022-08-29,6,3.1333333333333333,New Orleans
3238,2022-09-05,1,3.1333333333333333,New Orleans
3239,2022-09-12,5,3.183333333333333,New Orleans
3240,2022-09-19,2,3.2,New Orleans
3241,2022-09-23,1,3.183333333333333,New Orleans
3242,2022-10-03,2,3.183333333333333,New Orleans
3243,2022-10-10,1,3.1333333333333333,New Orleans
3244,2022-10-17,2,3.1333333333333333,New Orleans
3245,2022-10-24,3,3.1666666666666665,New Orleans
3246,2022-11-07,4,3.2,New Orleans
3247,2022-11-14,2,3.2,New Orleans
3248,2022-11-21,3,3.183333333333333,New Orleans
3249,2022-11-28,2,3.1666666666666665,New Orleans
3250,2022-12-02,2,3.1666666666666665,New Orleans
3251,2022-12-05,4,3.216666666666667,New Orleans
3252,2022-12-09,1,3.183333333333333,New Orleans
3253,2022-12-12,2,3.15,New Orleans
3254,2022-12-19,3,3.183333333333333,New Orleans
3255,2022-12-27,2,3.183333333333333,New Orleans
3256,2023-01-03,1,3.183333333333333,New Orleans
3257,2023-01-09,3,3.1666666666666665,New Orleans
3258,2023-01-17,9,3.3,New Orleans
3259,2023-01-23,1,3.2333333333333334,New Orleans
3260,2023-01-24,1,3.1666666666666665,New Orleans
3261,2023-01-30,2,3.1666666666666665,New Orleans
3262,2023-02-06,7,3.2666666666666666,New Orleans
3263,2023-02-13,7,3.3333333333333335,New Orleans
3264,2023-02-21,2,3.283333333333333,New Orleans
3265,2023-02-27,1,3.2666666666666666,New Orleans
3266,2023-03-06,4,3.216666666666667,New Orleans
3267,2023-03-13,1,3.1666666666666665,New Orleans
3268,2023-03-20,4,3.2,New Orleans
3269,2023-03-27,5,3.2,New Orleans
3270,2023-03-31,1,3.183333333333333,New Orleans
3271,2023-04-03,3,3.2,New Orleans
3272,2023-04-10,1,3.2,New Orleans
3273,2023-04-12,1,3.1166666666666667,New Orleans
3274,2023-04-17,1,3.05,New Orleans
3275,2023-05-01,4,3.05,New Orleans
3276,2023-05-08,4,3.0166666666666666,New Orleans
3277,2023-05-15,1,2.933333333333333,New Orleans
3278,2023-05-22,1,2.933333333333333,New Orleans
3279,2023-05-29,1,2.9166666666666665,New Orleans
3280,2023-06-05,5,2.9833333333333334,New Orleans
3281,2023-06-12,1,2.9833333333333334,New Orleans
3282,2023-06-19,2,2.933333333333333,New Orleans
3283,2023-06-26,2,2.933333333333333,New Orleans
3284,2023-07-03,1,2.9,New Orleans
3285,2023-07-10,1,2.8833333333333333,New Orleans
3286,2023-07-17,6,2.9166666666666665,New Orleans
3287,2023-07-24,3,2.9166666666666665,New Orleans
3288,2023-07-31,3,2.95,New Orleans
3289,2023-08-07,3,2.933333333333333,New Orleans
3290,2023-08-14,4,2.8833333333333333,New Orleans
3291,2023-08-21,4,2.933333333333333,New Orleans
3292,2023-08-28,1,2.816666666666667,New Orleans
3293,2023-09-04,3,2.7333333333333334,New Orleans
3294,2023-09-11,1,2.65,New Orleans
3295,2023-09-18,3,2.683333333333333,New Orleans
3296,2023-09-25,2,2.65,New Orleans
3297,2023-10-02,1,2.566666666666667,New Orleans
3298,2023-10-16,4,2.6166666666666667,New Orleans
3299,2023-10-30,4,2.6,New Orleans
3300,2023-11-06,2,2.6,New Orleans
3301,2023-11-13,3,2.6333333333333333,New Orleans
3302,2023-11-20,4,2.6666666666666665,New Orleans
3303,2023-12-04,3,2.7,New Orleans
3304,2023-12-11,3,2.716666666666667,New Orleans
3305,2023-12-18,1,2.683333333333333,New Orleans
3306,2023-12-25,4,2.683333333333333,New Orleans
3307,2024-01-01,1,2.6666666666666665,New Orleans
